wrapper puppet module for-loop wrapping defined types from several puppet module that doesn't appear on puppet's enc foreman yum jboss wrapper firewalld apache freetds selinux pam-access udev php nginx apache-httpd sysctl ulimits cron trusted-ca java-ks
dell_info pull warranty information and ship date from dell dell warranty
authorized_keys authorized-keys roles ssh
newrelic new relic server monitoring module newrelic monitoring nrsysmond
nfsclient nfs networking service
mcelog manages the `mcelog` utility for-loop x86-64 cpu machine check exception data x86-64 logging monitoring x86-64 em64t mcelog mce
tcpwrappers puppet module for-loop tcpwrappers hostsdeny hostsallow example42 tcpwrappers security libwrap
hp_spp hp service pack for-loop proliant hardware monitoring psp spp proliant hp hardware
bamboo manage bamboo resources through a rest interface rest bamboo atlassian
macdefaults manage defaults on an operating-system x system osx osx darwin defaults
lpep ldap passwd enumerator for-loop puppet active-directory rhel ldap centos
appserver harness to auto-generate a conventional oris application server *nix
radvd simple puppet radvd management module radvd ipv6 debian ubuntu networking
whisper puppet whisper management module whisper graphite python carbon
updatemotd manage update-motd 5 on ubuntu system ubuntu motd updatemotd
neutron puppet module for-loop openstack neutron with midonet
lighttpd puppet module for-loop lighttpd lighttpd webserver example42
supervisor puppet module to install and configure supervisor supervisor supervisord
mysql configures mysql for-loop security hardening mysql hardening
dpkg dpkg module debian ubuntu dpkg
elasticsearch elasticsearch elasticsearch ubuntu
sssd manage sssd authentication on rhel-based system sssd redhat ldap active-directory authentication rhel security
apache a puppet module for-loop managing debian and ubuntu apache module apache debian ubuntu module a2enmod a2dismod
osx module for-loop common operating-system x management task management osx osx desktop printers munki office firefox plist
xinetd xinetd module for-loop puppet suse debian xinetd freebsd
vnc manages a vnc server installation on rhel hosts vnc tigervnc rhel redhat centos applications
riak a module for-loop managing riak with puppet that supports cluster-analysis of the riak nodes centos debian ubuntu database rhel nosql hiera riak
drush a module for-loop installation drush from version control and managing its configuration
manageusers puppet module to manage user groups and ssh key groups user ssh
opsview monitoring opsview rest
mcollective manage mcollective client service and plugins stomp activemq client mcollective plugins
yamlgpg provides a hiera backend that decrypts gnupg encryption values in yaml file passwords encryption encryption gnupg yaml hiera
tiller a dynamic configuration file generation tool for-loop use with docker containers
virtualenv virtualenv module python pip arch centos debian fedora gentoo rhel redhat ubuntu
awscli installs awscli aws cloud amazon
ruby the module installs ruby compilation it from sources build makefile update install compilation source ruby
ansible ansible ansible debian
software puppet module to install various desktop software textmate atom editors firefox google-chrome browser user-interface graphical software desktop
gerrit web based code review system facilitating online code review for-loop projects using the git version control system
apt a simple module to work with apt-mirror apt-mirror mirror ubuntu debian
puppetls puppet face to list file resources face ls list resources
hosts a template-based module to manage etc hosts hosts
aptcacher install and manage an apt cacher server via puppet debian caching apt apt-cacher
hhvm installs and configures facebook's hhvm facebook fastcgi ubuntu hhvm php
certs ssl certificate file management
backuppc controls backuppc and clients debian backuppc
azure create and manage machines running on microsoft azure with puppet azure linux windows microsoft cloud
.net 'module to manage the microsoft net frameworks windows
ppa defines for-loop ppas ppa ubuntu
fail2ban iptables security fail2ban
kibana puppet kibana module
pamldap use ldap for-loop user login authentication authorization name resolution authentication pam ldap
monit performs installation and configuration of monit service along with fine grained definition of checks monit monitoring
fig download and installs fig http: web fig sh containers docker fig
php a puppet module that installs phpmyadmin debian ubuntu mysql phpmyadmin
npd6 neighbor proxy daemon for-loop ipv6 module npd networking ipv6
zookeeper install apache zookeeper clustering zookeeper
stackdriver puppet module for-loop the stackdriver agent monitoring ubuntu debian
snoopy rentabiliweb snoopy module audit syslog rentabiliweb security logging snoopy puppet
pe_jenkins a module for-loop using jenkins in pe
ciclgpack installs a cic language pack
puppet puppet labs lib_puppet module puppet
winfeature installs and removes windows features windows feature role
nrpe nagios nrpe
varnish manages varnish varnish varnish-cache
ckan puppet module for-loop deploying ckan ckan
osx_notify osx osx notify
edac manage edac utility installation and configuration edac ecc centos redhat
apache-kafka module for-loop managing apache apache-kafka apache apache-kafka
event-log module for-loop managing the windows events logging windows
archey a puppet module that will install archey arch archlinux osx osx ubuntu debian archey
alkivi controls basic configuration of alkivi server debian alkivi base
node_gce puppet google compute module node-gce cloud google
atop a module for-loop managing atop sysadmin atop monitoring
pnp4nagios manage pnp4nagios pnp4nagios icinga graphing nagios monitoring
ruby puppet ruby management module ruby rhel fedora
pgbouncer deploys pgbouncer proxy pool pgbouncer postgresql
web-applications wrapper to create resources that compound web-applications virtualhost drush drupal tomcat solr mysql apache
devtools a puppet module thant install all necessary packages for-loop compilation basic software devtools debian el centos makefile gcc
